Avg Deaths Per Year,County,Demographic clusters,Demoraphic cluster (5),Mortality Group,State,TARGET deathRate (bin),Avg Ann Count,Avg Household Size,Birth Rate,Incidence Rate,Med Income,Median Age,Median Age Female,Median Age Male,Pct Asian,Pct Black,Pct Emp Priv Coverage,Pct Married Households,Pct Other Race,Pct Private Coverage,Pct Private Coverage Alone,Pct Public Coverage,Pct Public Coverage Alone,Pct White,PctBachDeg18 24,PctBachDeg25 Over,PctEmployed16 Over,PctHS18 24,PctHS25 Over,PctNoHS18 24,PctSomeCol18 24,PctUnemployed16 Over,Percent Married,popEst2015,Poverty Percent,Study Per Cap,TARGET deathRate
130,Coconino County,Not Clustered,Cluster 2,0,Arizona,110,399,0.027,5.030073987,348.4,48653,30.8,31,30.7,1.658363874,1.563265814,38.6,44.86582724,3.577150131,61.1,47.2,29.8,17.8,62.81592673,7.1,19.5,58.9,26.3,21.3,9.7,,8.8,41.2,139097,21.3,50.32459363,119.8
115,Christian County,Cluster 3,Cluster 2,1,Kentucky,180,296,2.67,8.722576079,469.2,36736,28.5,31.1,26.6,1.437451961,19.8505913,29.5,51.65941773,0.88728273,64.8,50,32.7,19.3,72.45378174,2.8,10.4,43.5,45.7,32.7,12.2,39.4,12.7,51.1,73309,21.6,0,183.6
71,Maverick County,Cluster 4,Cluster 2,0,Texas,150,168,3.48,8.605012198,355.1,32248,29.9,31.1,27.8,0.49338615,0.129093867,28,57.09918902,4.41748603,36.4,,34.8,24.6,93.10674118,1.8,7.7,,32.6,22.4,25.7,40,13.1,52,57706,26.5,0,150.2
87,Johnson County,Cluster 1,Cluster 2,1,Missouri,180,227,2.49,6.303106282,472,49949,29.7,31.1,28.6,1.434770566,4.407718586,40.8,53.12202694,0.441325824,75.4,,25.4,12.9,89.33247161,8.2,15.9,54.9,20.8,30.7,4.5,,8,49.6,53951,14.6,18.53533762,183.4
57,Erath County,Cluster 1,Cluster 2,0,Texas,140,149,2.62,5.054084297,388.1,41914,30.3,31.1,29.5,0.676840081,1.461075451,39.8,48.38731814,4.398211744,60.4,49.7,27.3,15.6,90.86640525,7,18.5,59.3,22.4,27.1,7.7,,4.1,46.6,41122,21.8,0,144.8
241,Montgomery County,Cluster 1,Cluster 2,1,Tennessee,190,592,2.76,6.724977636,446.6,50935,30.3,31.1,29.5,2.115818905,19.2257232,28.7,53.62200682,1.715238198,72.1,54.5,29,14.9,71.70072051,8.7,16.6,52.1,37,30.8,7.7,,9.7,54.2,193479,13.9,0,195.4
20,Long County,Cluster 4,Cluster 2,1,Georgia,180,41,3.27,5.82010582,366.5,43193,31.2,31.1,31.3,1.326259947,23.37834579,29,51.32549332,5.58837714,60.5,45.1,31.3,21.8,64.73957077,1.7,10.8,46.6,53.4,36.9,15.9,,15.6,47.6,17731,21.9,0,180.9
430,Bell County,Cluster 1,Cluster 2,1,Texas,170,1184,2.89,5.835105126,475.2,51048,30.2,31.2,29,2.856695937,21.53256799,30.1,52.53632424,4.427970715,70.2,46,29.3,13.7,64.71609399,6,15.2,52.5,38.6,28.2,10.7,44.7,9.5,52.8,334941,14.2,8.956801347,177.3
46,Ford County,Cluster 4,Cluster 2,0,Kansas,150,1962.667684,3.04,7.80919168,453.5494221,51144,30.9,31.2,30.5,1.316471741,2.313187763,47.8,55.15394913,5.680705191,62,52.6,26.6,16.8,87.96162931,2.5,12.8,64.8,44.5,23,19.7,33.3,6.4,54.8,34536,15,1968.959926,153.9
30,Jefferson County,Cluster 4,Cluster 1,0,Idaho,130,88,3.3,6.959459459,402.5,52428,31.1,31.2,31,0.007464915,0.194087787,41.7,67.55122192,3.250970439,68,53.7,29.9,16.2,93.35622574,2.1,15.3,60.9,39.8,30.8,18.9,39.2,6.1,61.8,27157,11.5,0,136.4
132,Monongalia County,Cluster 1,Cluster 2,0,West Virginia,150,382,2.56,4.001671717,444.5,43835,30,31.3,28.5,3.150450486,3.597002007,57.1,40.42122317,0.353110123,76.5,63.8,23.3,12.4,90.57717276,14.5,20.6,55.4,23.8,29.9,3.5,58.2,5.8,37.2,104236,22.5,95.9361449,155.9
9,Dallam County,Cluster 4,Cluster 2,1,Texas,170,29,3.09,9.422492401,537.2,43523,30.7,31.3,29.1,0.969489592,1.25463359,36.6,49.51241135,4.348445965,52.4,43.7,30,21.8,88.97918449,5.5,9,66.6,61.8,33.3,14.7,,5.6,46.4,7121,12.4,0,177.9
105,Fairbanks North Star Borough,Cluster 1,Cluster 1,1,Alaska,170,307,2.69,7.382577604,424.4,67801,30.4,31.3,29.6,2.628754827,4.352840881,43.9,50.35411163,0.891630309,75,59.8,22.2,10.4,76.64911489,7.7,19.7,60.2,30.2,23.4,10.5,,7.9,49.7,99631,9.5,270.99999,177.2
69,Watauga County,Cluster 2,Cluster 2,0,North Carolina,130,207,2.35,2.832748693,414,41942,29.5,31.4,28,0.895865237,1.13323124,46.3,43.16363273,0.980091884,77.7,,23.7,10.8,94.14816233,7.2,21.2,51.9,15.5,20.4,2.1,75.2,9.5,38.9,52906,26.2,75.6057914,136
85,Vernon Parish,Cluster 1,Cluster 2,1,Louisiana,200,207,2.82,7.229203118,478.1,46682,30,31.4,28.8,1.716975379,14.26747466,24.8,55.90180473,1.301547374,69.3,49.3,31.8,15.8,76.97804711,5.7,13.6,44.8,47.2,35.8,11.5,,7.5,55,50803,13.9,0,204.5
43,Finney County,Cluster 4,Cluster 2,0,Kansas,150,1962.667684,2.9,8.186469585,453.5494221,48609,30.4,31.4,29.3,4.044919613,2.326771335,48.6,52.00793651,14.13028842,64.5,53.3,28.8,17.7,75.70624512,3.8,12.4,70.1,33.9,23.1,26.7,35.6,4.6,52.6,37118,18.8,377.1754944,150.1
61,Custer County,Cluster 1,Cluster 2,1,Oklahoma,200,124,2.63,5.712260808,436.7,45574,30.7,31.4,29.9,1.41486645,3.126509766,47.9,50.28946353,2.091241632,67.4,56.5,25.4,13.4,82.73862931,9.3,18.3,61.9,22.2,35.1,8.2,,3.7,50,29744,15.9,0,205.2
282,Yolo County,Cluster 1,Cluster 2,0,California,150,760,2.77,4.109357003,428.2,54509,30.9,31.4,30.5,13.66197183,2.609010226,49.3,46.42554551,10.78188308,70.5,,27.6,16.2,66.08576114,13.3,19.7,55.4,23.9,19.7,6,56.7,9,43.1,213016,19.5,117.3620761,158.9
59,Holmes County,Cluster 4,Cluster 1,0,Ohio,140,126,3.36,7.899124635,316.5,50069,30.4,31.5,28.9,0.085182798,0.204899162,31.2,70.61095782,0.06216042,45.9,37.6,19.7,11.2,98.71304908,2.3,5.3,,22.3,35.1,64.1,,4.2,60.3,43909,12.4,0,147.4
40,Elmore County,Cluster 3,Cluster 2,1,Idaho,180,116,2.6,8.913784705,498.1,45049,30.8,31.5,29.9,3.163323782,2.418338109,22.1,58.5998978,4.909264565,68.7,44.9,33.2,15.2,84.85195798,1.4,11.2,,44.9,27.9,10.5,,8.4,59.8,25876,14.4,0,180
32,Moore County,Cluster 4,Cluster 2,1,Texas,170,75,3.21,10.43646945,407.5,42839,31.1,31.6,30.2,8.482563619,2.948700687,46.5,63.00594806,5.637089897,59.4,50.7,26.8,18.1,79.58798977,1.4,9.5,67.4,29.7,26.1,31,,4.1,59,22255,14.6,0,179.8
15,Big Horn County,Cluster 4,Cluster 2,0,Montana,140,50,3.63,6.755829904,422.9,38871,29.8,31.7,28.5,0.228293128,0.091317251,18.6,49.27293065,0.136975877,29.9,23,35.5,27.3,33.2623088,0.5,9.8,51.3,32.7,34.9,31.5,,19.9,44.8,13242,30.6,377.5864673,140.6
219,Lee County,Cluster 1,Cluster 2,1,Alabama,190,482,2.54,4.40533728,406.9,41256,30.3,31.7,29.2,3.276549522,23.24449272,50.2,44.56280282,1.724046575,74,61.2,25.2,13.6,69.88780119,10.9,19.5,56.3,17.1,25.5,7.3,,7.3,43.6,156993,25.2,6.369710751,192
188,Hays County,Cluster 1,Cluster 2,0,Texas,140,515,2.78,4.207066557,399.8,59569,30.9,31.7,30.3,1.412464379,3.528345029,52.9,49.023794,6.980660276,72.7,61.8,20.6,10.6,84.79573332,8.3,25.1,62.4,18.5,21.4,6.9,66.3,6.7,45.8,194739,17.5,30.8104694,149.5
1078,Kern County,Cluster 4,Cluster 2,0,California,160,2899,3.21,6.627706717,419.5,47451,31.1,31.7,30.5,4.568367262,5.662349723,37.8,50.96534463,10.47189905,51.8,42.5,40.1,29.5,74.69748284,3.7,10.3,51.3,36.6,27.3,19.7,,12.7,46.5,882176,24.5,47.6095473,161.3
60,Graham County,Cluster 4,Cluster 2,1,Arizona,170,137,3.02,9.188988095,395.7,46046,32,31.7,32.5,0.644264442,2.090517818,38.7,52.38616662,3.980538402,55.7,42.9,41.9,28.4,77.04440345,1.6,8.1,42.4,30,32.9,20.8,47.6,14.1,45.7,37666,20,0,174
5,Mellette County,Cluster 4,Cluster 2,1,South Dakota,240,11,3.04,8.374384236,486.5,34237,32,31.7,32.9,0,0,17.7,41.62962963,0,35.6,,52.8,38.2,39.35762224,5.3,12.9,51.6,27.2,38.7,50.3,,12,42.1,2050,33.2,0,240.1
154,Tompkins County,Cluster 2,Cluster 2,0,New York,150,449,2.35,4.367123465,479.8,51880,30.2,31.8,28.5,10.04573684,4.154831255,51,41.07124285,0.876221655,79.9,67.1,24.9,13.1,81.26041115,14.6,22.2,54.9,13,19.8,3.1,,5.9,37.3,104926,18.7,57.18315765,159.5
208,Centre County,Cluster 2,Cluster 2,0,Pennsylvania,140,626,2.47,3.704047746,442.6,51573,30.3,31.8,29.3,5.549254545,3.841645388,59.5,46.5592921,0.500560755,83.5,69.8,21.4,8.4,88.37558531,10.9,21.7,55.2,23.5,31.6,3.7,61.9,5.1,40.6,160580,17.9,392.3278117,142.4
230,Ector County,Cluster 4,Cluster 1,1,Texas,190,538,2.91,10.58379177,436.4,55555,30.7,31.8,29.8,0.837139017,4.247210094,44.6,48.81261304,6.015766564,57.7,,25.3,15.8,85.33468845,5.5,10.6,64.1,37.2,28.7,20.9,,5.2,49.1,159436,12.8,62.72109185,190.1
426,Alachua County,Cluster 2,Cluster 2,1,Florida,180,1031,2.46,3.204859373,447.8,44325,30.8,31.8,29.9,5.656562478,19.89630947,47.3,38.96880138,0.946825166,71.3,,25.2,13.2,69.8660205,14.7,21.5,54.6,13.7,21.5,5.5,,7.9,37.7,259964,21.6,115.4005939,182.4
24,Glacier County,Cluster 4,Cluster 2,1,Montana,190,59,3.07,7.119948685,477,33428,31.3,31.8,30.6,0.519309538,0.336454067,21.6,40.92846992,0.241369222,33,,36.4,27.9,33.62346401,3.4,13.7,46.7,34.2,37.8,20.3,,14.4,41.3,13647,31.8,0,198.9
16,San Juan County,Cluster 4,Cluster 2,0,Utah,120,35,3.75,4.937906564,261.1,40590,30.6,31.9,29.1,0.739176346,0.16499472,32.5,54.065766,0.574181626,45.4,,35.8,25.1,49.63041183,1.6,11.2,46.7,36.5,31.5,30.5,,8.4,44.4,15772,29.2,0,123.9
425,Lubbock County,Cluster 1,Cluster 2,0,Texas,160,1107,2.59,5.340021423,430,45719,30.6,31.9,29.3,2.025572422,7.112544793,44.8,43.3262042,7.395230791,63.8,,28.2,16.6,79.53140153,10,17.4,62.2,18.9,25.9,9.4,,6.2,43.5,299453,17.7,153.6134218,163.7
101,Jackson County,Cluster 2,Cluster 2,1,Illinois,170,264,2.36,3.217455621,471.4,34395,30.1,32,29,3.329190043,14.53287197,43.6,38.03762292,0.957436087,69.1,56.3,32.7,19.5,77.33899956,10.3,18.9,51,23.2,25,4.9,,10.4,37.8,59362,30.4,522.2196018,171.5
303,Washington County,Cluster 1,Cluster 2,1,Arkansas,170,756,2.55,5.272822665,430.3,45589,31.2,32,30.5,2.469597841,3.31974939,47.8,47.25165806,9.42051083,65.1,54.9,27.6,17.1,78.68568419,11.9,17.8,61.5,25.1,27.9,9.6,,6.2,49,225477,19.3,372.543541,173.1
173,Faulkner County,Cluster 1,Cluster 2,1,Arkansas,170,455,2.65,4.772020566,449,51436,31.6,32.1,31.1,1.271126082,11.30187778,44.6,51.07628923,1.045725346,69,,29,16.4,84.09626036,10.9,18,61,23.8,30.6,8.7,,6.6,49,121552,14.7,0,174
9,McKenzie County,Cluster 4,Cluster 1,0,North Dakota,120,19,2.93,8.189655172,254.7,81209,32.2,32.1,32.4,0.364014561,0.800832033,48.4,53.57809583,0.405616225,70.1,59.7,19.3,9.2,78.31513261,8.9,17.6,,31,28.4,17.6,,3,51.1,12826,8.6,0,124.6
15,Wayne County,Cluster 2,Cluster 1,0,Nebraska,140,39,2.33,5.981533521,392,53290,30.1,32.2,27.2,0.021220159,3.342175066,57.2,58.74285714,0.732095491,82.7,66.6,22.2,9.1,95.25729443,2.4,25.8,66.8,17.7,20.5,3.6,,3,53.9,9367,13.6,0,142.1
64,Hoke County,Cluster 4,Cluster 4,1,North Carolina,190,156,2.93,7.366934285,424.7,44175,31.4,32.2,30.7,1.315712188,34.14782183,23.6,51.83637434,4.389623103,60.7,45.8,35.1,22.5,46.48262359,5.2,14.8,45.8,29.3,27.5,20.9,44.6,13.1,50.7,52671,19.5,0,191.8
99,Lea County,Cluster 4,Cluster 1,0,New Mexico,160,214,3.08,7.530333184,357.1,58994,31.8,32.2,31.5,0.192225858,3.451261207,42,55.62963308,5.567213019,55.6,45.7,33.4,22.1,87.31896286,2.7,8.1,59.1,32.1,30.5,23.4,,5.9,53.3,71180,16.6,0,166.2
82,McKinley County,Cluster 4,Cluster 2,0,New Mexico,130,205,3.97,7.322096363,332.9,29497,30.8,32.3,29,0.968945107,0.814886889,16.8,39.14033281,3.735236087,25,19.6,47.9,37.6,16.93289008,2.9,6.7,42.4,35.8,33.1,25.1,,15.5,33.5,76708,35.8,0,137.7
91,Coryell County,Cluster 1,Cluster 2,1,Texas,180,239,2.86,6.044769217,446.1,47018,30.6,32.3,29.1,2.004518705,15.15211223,27.4,57.96875716,2.614018495,77.7,52,26.9,10.6,71.52033417,2.6,10.5,39,45.6,30.3,11.5,,9.5,50.4,75503,14.8,0,184.5
1260,Fresno County,Cluster 4,Cluster 2,0,California,150,3367,3.17,6.004383506,412.6,43338,31.4,32.3,30.5,9.77257358,5.069145617,34.2,46.81324986,20.2889159,49.4,39.2,43.1,30.8,59.623893,4.8,13,52.8,27.7,22.8,17.4,,13.2,44.2,974861,27.5,82.06298129,152.8
275,Weber County,Cluster 4,Cluster 1,0,Utah,130,858,2.94,7.55683473,417.9,59293,31.8,32.3,31.3,1.151741648,1.114872508,53.5,56.7665373,5.624219673,72.9,60.7,23.5,11.9,88.21318742,2.9,15.9,,34.2,29.1,14.1,,6.3,54.5,243645,12.3,221.6339346,134.2
1056,Salt Lake County,Cluster 4,Cluster 1,0,Utah,130,3540,3.03,6.633919132,417.3,62536,31.8,32.3,31.3,3.667798005,1.677822492,56.6,54.8037466,7.179426817,73.1,63.5,20.2,11,82.34111059,7.7,20.8,66.9,31.5,22.8,14.1,,5.8,52.1,1107314,11.9,345.8820172,130.9
393,Norfolk city,Cluster 1,Cluster 4,1,Virginia,190,985,2.53,6.373340936,480.5,42567,30,32.4,28.4,3.392109252,42.14591855,35,34.30754208,2.179652233,63,49.7,30.4,18.7,47.828496,5.6,15.6,50.8,33.5,26.9,6.9,,10.9,34.1,246393,23.4,523.5538347,193.6
59,LaGrange County,Not Clustered,Cluster 1,0,Indiana,160,142,0.0322,9.866568735,405.3,52003,31.1,32.4,29.7,0.257325911,0.049889717,28.6,67.85561908,0.081399013,43.1,33.1,23.8,13.4,97.85474215,2.4,5.9,59.1,20.2,33.1,59.7,,5.5,60.5,38809,10.9,0,167.5
28,Texas County,Cluster 1,Cluster 2,0,Oklahoma,150,73,2.93,4.818560381,391.6,49780,31.5,32.4,30.6,3.77987771,2.329998147,50.3,53.06008644,25.50491014,65.5,54.9,22.9,12.5,64.71187697,1.8,14.9,68.7,29.4,28.4,28.7,,3.5,54.9,21489,13.6,0,153.1
149,Grant County,Cluster 4,Cluster 2,1,Washington,170,362,3,6.92564347,417.9,50388,32.2,32.4,32,1.026392962,0.717932008,33.9,54.65445682,22.46442924,49.9,39.2,41.2,29.2,71.19474313,2.1,10.7,57.1,33.4,26.8,28.7,,10.1,52.3,93259,15.8,0,173.1
65,Lyon County,Cluster 3,Cluster 2,1,Kansas,180,1962.667684,2.43,7.999080565,453.5494221,43038,32.5,32.4,32.5,2.041121272,2.537206383,46.4,44.49216395,3.057199211,67.3,55.2,29.5,16.5,88.18659973,7.7,16.6,62.7,23.6,33.4,9.3,,7.2,46,33339,18,449.923513,182.9
65,McDonough County,Cluster 2,Cluster 2,1,Illinois,170,160,2.29,3.098048116,465.6,42684,30.7,32.5,29.4,2.071292449,5.05482833,46.3,43.78761646,0.346777469,74.5,57.3,31.9,15.9,90.33709269,7.5,18.5,52.1,15.8,29.2,4.6,,9.4,40.4,31333,23.6,2553.218651,175.1
255,Pitt County,Cluster 2,Cluster 4,1,North Carolina,170,689,2.48,4.079871327,457.6,41765,31.5,32.5,30.3,1.701975857,34.14711332,45,39.1929128,2.905096721,66.2,55.2,28.9,17.5,58.67961657,10.8,19.1,57.6,17.2,25.2,7.3,,12.1,39.6,175842,23.4,244.53771,171.8
198,Cass County,Cluster 2,Cluster 1,0,North Dakota,140,622,2.29,6.444608704,462.5,53755,31.9,32.5,31.4,2.684923077,3.179076923,58.6,42.7300221,0.440615385,81.5,67.1,21.1,8.8,90.12553846,14.7,25.8,72.7,20.7,20.6,7,,3.2,46.8,171512,11.3,204.0673539,143.4
31,Jerome County,Cluster 4,Cluster 2,0,Idaho,140,92,2.95,8.495681864,441.3,46513,32.1,32.5,31.8,0.560632146,0.083874101,32.2,58.81427072,4.357038803,50.8,,32.6,21,91.75826601,1.6,10.4,59.9,39.4,28.2,26.6,,6.6,59.9,22814,15.7,0,147.6
12,Juab County,Cluster 4,Cluster 1,0,Utah,130,34,3.29,6.440382942,392.3,55204,30,32.6,26.8,0.278846154,0.105769231,53,67.64327109,2.673076923,70.6,,25.5,13,94.57692308,7.8,11.5,61.7,31.1,35,18.4,,3.8,59.4,10594,11.4,0,136.9
33,Deaf Smith County,Cluster 4,Cluster 2,1,Texas,180,73,3.05,9.004952724,402,41499,31.5,32.6,30.5,0.306573136,1.002857885,37,53.84242816,6.474408937,52.5,,33.2,23.1,87.87217459,4,10.8,61.4,33.5,30.8,17.8,,5.4,53.9,18952,19.2,0,180.8
18,Ochiltree County,Cluster 4,Cluster 1,1,Texas,190,40,2.86,9.821782178,438.4,61773,31.7,32.6,30.7,0.375869198,0.441646307,45.9,55.46536797,7.028753994,61,51.6,22.9,14.6,85.90490509,1.3,10.5,66.9,37.3,29.3,29.6,,5.2,56.3,10747,10.7,0,198.4
15,Zavala County,Cluster 4,Cluster 2,0,Texas,120,37,3.26,4.962779156,321,26336,30.5,32.7,29.1,0,0.456053068,22.2,42.01819686,7.76119403,32.9,24.6,48.6,35.5,91.16086235,0,7,48.6,29.9,27,19,,12.2,40.2,12235,31,163.4654679,126.3
435,Ingham County,Cluster 2,Cluster 2,0,Michigan,160,1352,2.4,4.499226458,514.9,45840,31.5,32.7,30.6,5.676723423,11.15097128,52,38.80436161,1.772190299,72.7,,31.3,16.7,75.50680621,12.1,20.4,57.3,16.7,21.6,5.9,,9,38.8,286085,20.1,443.9240086,165.5
106,Ward County,Cluster 3,Cluster 1,0,North Dakota,160,301,2.49,7.89058058,479.7,62526,31.1,32.8,29.6,1.30063777,3.12536908,50.9,49.25567334,1.567851659,82.9,63.9,21.5,7.3,88.57476084,8.4,19.2,66.5,31.5,29.3,9.2,,2.6,50.8,71275,8.5,252.5429674,162.4
62,Pike County,Cluster 2,Cluster 4,1,Alabama,180,153,2.44,6.44886666,455.1,31844,31.3,32.8,30.1,2.135424521,38.19936661,45.7,40.93539809,0.021112954,67.3,52.9,33.9,19,57.87362389,7.3,14.3,52.7,18.5,33.9,3.7,,10.2,39.8,33046,26.4,30.26084851,183.3
152,Forrest County,Cluster 1,Cluster 4,1,Mississippi,200,378,2.58,4.81629545,526.5,36808,31.9,32.8,31.1,0.886359762,36.59511978,38.3,38.54840439,0.831290073,56.5,45.2,35.7,22.4,59.84370698,7.8,15.3,54.1,18.7,28.2,9.2,,13.1,38.9,75944,26.4,65.83798588,209.2
11,Morgan County,Cluster 4,Cluster 1,0,Utah,130,33,3.4,6.102877071,380.5,82597,32.3,32.8,31.6,0.768781627,0.360062281,60.6,78.07539683,1.050992604,80.6,,18.8,8.5,96.86648501,7.7,24.8,,33.3,24.4,7.1,,6,69.2,11065,4.6,0,138.7
1170,Suffolk County,Cluster 2,Cluster 2,1,Massachusetts,170,3190,2.39,4.178438278,488.6,54280,32.2,32.8,31.6,8.616993381,22.39316712,46.7,28.06061913,7.4039522,64.8,53.3,37.9,26.3,55.53807455,18.9,23.2,62.5,21.2,23.6,8,,8.7,30.4,778121,21.5,2389.088586,178.6
134,Bonneville County,Cluster 4,Cluster 2,0,Idaho,130,409,2.9,7.807625299,420.4,51440,32.4,32.8,32.1,0.837755594,0.455523806,44.7,58.56730088,5.401343378,70,55.8,28.7,15,90.22340149,5.6,19.1,60.8,40.7,27.5,16.7,37,5.6,56.8,110089,15.5,36.33423866,137.4
66,Curry County,Cluster 1,Cluster 2,0,New Mexico,140,153,2.72,7.197033541,336.5,42620,30.7,32.9,29.3,1.542665901,6.350872329,27.4,48.77216166,17.74362833,56.9,41.1,38.7,24.1,69.66552468,4.3,12.6,54,34.4,25.2,15.8,,9.1,48.7,50398,19.2,0,143.8
18,Franklin County,Cluster 4,Cluster 1,0,Idaho,130,45,3.03,9.856115108,360,50545,32.4,32.9,32,0.077435341,0.077435341,45.7,68.22474032,1.36286201,69.1,,28.4,14.3,96.38376955,1.3,14.1,60.5,49.1,33.4,24,,5,65,13074,10.8,0,136.3
98,Clay County,Cluster 1,Cluster 1,0,Minnesota,160,1962.667684,2.51,6.780928638,453.5494221,55560,32.4,32.9,32,1.153106983,2.005617701,57.8,51.69798007,0.576553491,78.8,,26.5,13.5,92.60500337,7.4,22.8,68.8,24.4,27.3,5.2,,4.3,49.6,62324,13.3,0,161
58,Campbell County,Cluster 1,Cluster 1,1,Wyoming,210,146,2.71,5.19665272,436.5,79358,32.7,32.9,32.4,0.635244621,0.791452315,65.1,56.15648201,1.970299711,77,69.2,16.1,8.8,93.57257409,5.8,14.7,73.6,37.6,34.4,18.3,,4,56.6,49220,7.1,0,215.9
68,Bingham County,Cluster 4,Cluster 2,0,Idaho,150,183,3.07,7.30438263,422.8,47292,32.9,32.9,32.9,0.706939459,0.29290638,45.3,62.64117567,4.281278217,65.8,53,30.9,18.4,86.4558328,3,12.6,59.5,41.7,29.4,17.2,38.1,7.1,58.9,44990,15,22.22716159,155.8
3,Aleutians West Census Area,Cluster 4,Cluster 1,1,Alaska,200,8,3.59,4.391052196,201.3,68387,36.8,32.9,38.8,37.15693174,4.732582688,58.3,42.88224956,5.295566502,69.1,60.4,11.2,6.2,31.56228008,7,10.3,80.1,52.1,37,11.3,,2.1,40.6,5702,9.9,0,203.3
490,Cameron County,Cluster 4,Cluster 2,0,Texas,130,1348,3.42,6.202803162,368.1,32215,31.2,33,29.2,0.65175728,0.570885782,24.6,52.47363684,5.414083604,34.8,28.6,38.8,28.9,92.09301658,2.9,11.8,49.5,33.7,24,22.9,,10,48.9,422156,34.5,9.475170316,131.2
54,Rowan County,Cluster 2,Cluster 2,1,Kentucky,230,125,2.44,4.886769964,540.5,37287,32.2,33,30.9,0.465943748,1.702812606,43.6,45.80894404,1.016604541,61.2,50,34.8,20.5,94.90850559,4,11.1,51.5,16,31,9,,6.5,41.6,23892,23.4,41.85501423,235.2
197,Midland County,Cluster 1,Cluster 1,0,Texas,140,520,2.83,7.101472818,388.7,74811,32.1,33,31.1,1.612135634,6.34014145,51,51.81577454,6.905281248,67.6,56.8,20.5,10.3,82.40663626,6.9,18.3,67.8,37.4,23.6,18.3,,3.4,53,161077,9.9,80.70674274,148.3
62,Box Elder County,Cluster 4,Cluster 1,0,Utah,130,171,3.08,8.779499824,377.6,56313,32,33,31.3,0.927614677,0.341236689,58.9,68.57473787,2.573003079,79.3,,22.5,10.5,93.20076092,3.9,15.1,59.8,46.8,32.5,15.1,34.3,6.3,63.7,52097,11.6,0,137.3
4,Rich County,Cluster 4,Cluster 1,0,Utah,160,9,3.57,7.99086758,347.2,56772,34.7,33,35.5,0,0.087260035,44.3,70.78125,2.748691099,66.6,49.1,36.2,17.4,96.94589878,2.3,15.2,46.2,18.2,37.6,34.8,,6.2,62.4,2311,10.3,3894.418001,166.4
327,Tuscaloosa County,Cluster 1,Cluster 2,1,Alabama,170,875,2.75,5.461320085,479.9,46892,31.9,33.2,30.4,1.47312654,30.58346387,50.2,46.86523551,0.629059454,71.8,58.3,29.4,16,66.14851989,8.3,17.6,53.9,23.6,30.5,8.7,,7.6,42.1,203976,18,14.70761266,179
32,Cassia County,Cluster 4,Cluster 2,0,Idaho,130,81,2.96,8.097815193,345.3,45078,31.7,33.2,30.9,0.342333861,0.188283624,40.5,61.7563373,5.122170397,61.6,49,29.7,16.9,92.31460482,1.8,12.5,59.3,41.3,26.9,18.5,,5.7,60.1,23506,15.6,0,133.7
116,Yuba County,Cluster 4,Cluster 2,1,California,180,291,2.87,7.98203179,444.6,41403,32.1,33.2,31,7.185751052,3.344363196,30.7,50.52309161,10.01947247,52.1,,44.9,29.8,70.0872857,5.6,9.9,46.4,35.5,25,15.2,43.7,14.8,49.5,74492,21.6,255.0609461,182.8
61,Hale County,Cluster 4,Cluster 2,1,Texas,170,142,2.86,7.298720843,400.8,40213,32.5,33.2,32,0.425304191,4.90648941,37.6,52.98358377,4.436119874,52.6,43.3,33.8,22.4,84.05531771,5.1,9.1,53.6,39.9,32.2,18.7,,8.1,50.4,34360,24,0,173.4
260,McLean County,Cluster 1,Cluster 1,0,Illinois,160,732,2.53,4.528860796,472.1,60460,32.7,33.2,32.2,4.6997932,8.002241298,57.8,49.15220518,0.975080005,80.4,65.6,24.3,12.6,83.96028051,9.6,30.1,65.3,15.4,25.7,5.8,69.3,5.5,47.6,173166,14.3,1253.132832,168.5
13,Grant County,Cluster 1,Cluster 1,1,Kansas,190,1962.667684,2.86,5.375139978,453.5494221,60279,32.8,33.2,32.4,0,0.012794268,40.6,64.2777983,22.1468782,62.3,53.1,25.6,17.9,75.42221085,0,14,64.7,33,28.9,37.8,,7.3,62.5,7733,10.9,0,197.8
20,Wasatch County,Cluster 4,Cluster 1,0,Utah,110,81,3.27,3.613892365,432.5,65207,33,33.2,32.5,1.440306065,0.060012753,52.5,64.6571958,0.570121151,75.6,65.5,18.1,9.3,96.38798245,4.7,22.5,66.2,37.8,20.7,12.1,,4.7,59.1,29161,7.1,205.7542608,114.5
20,Lanier County,Cluster 1,Cluster 2,1,Georgia,200,43,2.72,6.906534326,429.4,37113,33.6,33.2,34.2,0.807459387,24.75247525,26.1,47.60237069,0.980486398,46.9,38.9,37.5,24.5,72.43102951,10.8,7.7,44,26.4,30.5,25.9,,14.6,48.5,10312,23.9,0,209.2
501,Cumberland County,Cluster 1,Cluster 4,1,North Carolina,180,1248,2.56,5.883459752,450.8,42582,31.1,33.3,29.5,2.405707895,36.21777987,26.6,43.71957633,2.322837435,65.6,48.3,34.8,19.2,51.90987144,6.3,15.3,47.8,34.5,26,11.4,,12.6,46.9,323838,17.6,33.96760108,186.1
201,Comanche County,Cluster 1,Cluster 2,1,Oklahoma,180,473,2.69,6.253896381,430.1,46071,31.8,33.3,30.6,2.141303742,16.87790267,29.6,46.07076781,2.103066175,66.1,47.1,33.5,16.5,64.45818164,7.3,14.1,,41,33.2,11.8,39.8,8.6,45.7,124648,18.6,216.6099737,186.9
